name,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($),Case material_Aluminum,Case material_Gold/Steel,Case material_Palladium,Case material_Platinum,Case material_Red gold,Case material_Rose gold,Case material_Silver,Case material_Steel,Case material_White gold,Case material_Yellow gold,Movement_Automatic,Movement_Manual winding,Movement_Quartz
18,2019,3,644,2,208,,84390.0,False,False,False,False,False,False,False,True,False,False,True,False,False
1,2022,6,544,0,259,,34266.0,False,False,False,False,False,True,False,False,False,False,True,False,False
1,2014,6,579,3,66,,36610.0,False,False,False,True,False,False,False,False,False,False,True,False,False
22,2022,3,565,2,247,,157888.0,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2021,5,368,2,247,,67495.0,False,False,False,False,False,True,False,False,False,False,True,False,False
27,2001,6,451,2,145,,83517.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,2006,6,436,1,4,,20044.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,2022,1,37,0,247,,79995.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,1960,1,800,1,103,1479.0,11134.0,False,False,False,False,False,False,False,False,False,True,False,True,False
25,2000,3,282,2,247,756.0,16500.0,False,False,False,False,False,False,False,True,False,False,False,False,True
18,2008,6,636,2,144,,112136.0,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1970,6,83,0,27,594.0,17706.0,False,False,False,False,False,False,False,False,True,False,False,True,False
18,2022,1,414,0,80,,91945.0,False,False,False,False,False,False,False,True,False,False,True,False,False
10,2022,6,130,0,94,860.0,11804.0,False,False,False,False,False,False,False,False,False,True,False,False,True
6,2023,5,457,2,68,,29948.0,False,False,False,False,False,True,False,False,False,False,False,True,False
18,2023,6,641,2,247,,111000.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,1981,6,109,3,259,,110118.0,False,True,False,False,False,False,False,False,False,False,True,False,False
18,2016,5,641,2,247,1526.0,135000.0,False,False,False,False,False,False,False,True,False,False,True,False,False
9,2019,6,553,2,228,,128100.0,False,False,False,False,False,True,False,False,False,False,True,False,False
4,2023,0,544,2,259,,100959.0,False,False,False,False,True,False,False,False,False,False,True,False,False
12,2024,3,311,2,4,,43596.0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,2024,6,363,1,17,,24721.0,False,False,False,False,False,False,False,False,False,True,True,False,False
18,1999,5,145,2,259,,55511.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2006,1,491,1,219,,15500.0,False,False,False,False,False,False,False,False,False,True,True,False,False
18,2023,6,641,2,27,,122492.0,False,False,False,False,False,False,False,True,False,False,True,False,False
12,2010,6,800,0,221,,14499.0,False,False,False,False,False,True,False,False,False,False,False,True,False
4,2021,3,424,2,175,,76611.0,False,False,False,False,False,False,False,True,False,False,True,False,False
12,2022,6,334,0,259,1400.0,25613.0,False,False,False,False,False,False,False,False,True,False,False,True,False
6,2024,3,697,2,253,,34750.0,False,False,False,False,False,False,False,False,True,False,True,False,False
9,2021,6,736,2,80,,26270.0,False,False,False,False,False,False,False,False,False,True,False,True,False
4,2022,6,521,2,259,,92953.0,False,False,False,False,False,False,False,True,False,False,True,False,False
12,2019,6,530,1,17,175.0,35523.0,False,False,False,False,False,False,False,False,True,False,False,True,False
8,2024,6,673,0,66,,65180.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,2022,6,605,3,259,,38975.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2020,6,430,0,228,,22950.0,False,False,False,False,False,False,False,False,False,True,False,True,False
6,2017,6,304,2,259,,18555.0,False,False,False,False,False,False,False,False,True,False,False,True,False
6,2010,1,125,0,51,,6559.0,False,False,False,False,False,False,False,False,False,True,False,False,True
6,1967,6,486,2,259,962.0,9911.0,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1996,6,425,0,247,,28993.0,False,False,False,False,False,False,False,False,False,True,True,False,False
1,2022,5,333,2,259,,56331.0,False,False,False,False,False,False,False,False,True,False,True,False,False
4,2024,5,544,2,219,,130175.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,2001,1,414,0,259,1729.0,104826.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2024,1,172,1,247,,21492.0,False,False,False,False,False,False,False,False,False,True,False,False,True
6,2014,6,27,0,159,,11692.0,False,False,False,False,False,False,False,False,False,True,False,True,False
5,1974,6,102,2,145,,31736.0,False,False,False,False,False,False,False,False,False,True,False,False,True
18,2023,6,616,1,17,1526.0,87971.0,False,False,False,False,False,False,False,True,False,False,True,False,False
12,2023,6,18,1,228,1400.0,12950.0,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1951,6,800,3,178,770.0,21969.0,False,False,False,False,False,True,False,False,False,False,False,True,False
6,2021,6,55,0,247,,11080.0,False,False,False,False,False,False,False,False,False,True,True,False,False
18,2021,6,171,0,249,,27500.0,False,False,False,False,False,False,False,True,False,False,False,False,True
4,2018,6,517,2,259,,55567.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2014,5,800,2,259,1526.0,138081.0,False,False,False,False,False,False,False,True,False,False,True,False,False
0,2005,6,477,3,221,,19990.0,False,False,False,False,False,True,False,False,False,False,False,True,False
4,2013,6,383,2,66,,37657.0,False,False,False,False,False,False,False,True,False,False,False,False,True
18,2013,6,711,2,47,,93316.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2016,6,574,1,148,,29571.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,2013,6,710,0,228,,22360.0,False,False,False,False,False,False,False,False,False,True,True,False,False
4,2017,3,517,2,96,,62137.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2008,6,641,0,80,1526.0,92602.0,False,False,False,False,False,False,False,True,False,False,True,False,False
28,2017,3,656,2,177,,83517.0,False,False,False,False,False,False,False,False,True,False,True,False,False
27,2013,6,469,2,69,,67950.0,False,False,False,False,False,False,False,False,True,False,True,False,False
26,1950,1,11,3,259,,9254.0,False,False,False,False,False,False,False,False,False,True,False,True,False
18,2024,5,644,2,228,1020.0,166400.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2005,3,416,2,195,,149086.0,False,False,False,False,False,False,False,True,False,False,True,False,False
0,2012,0,800,0,125,,9454.0,False,False,False,False,False,False,False,False,False,True,False,True,False
24,2018,1,639,2,258,,40000.0,False,False,False,False,False,False,False,False,True,False,True,False,False
12,2012,0,425,2,130,,24184.0,False,False,False,False,False,False,False,False,False,True,False,True,False
18,2022,3,729,2,259,,90000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,2000,6,109,2,249,1968.0,82000.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2023,5,691,2,221,,41875.0,False,False,False,False,False,False,False,False,True,False,True,False,False
11,1992,6,122,1,177,185.0,16703.0,False,False,False,False,False,False,False,False,False,True,True,False,False
4,2023,5,312,2,247,,127880.0,False,False,False,False,False,False,False,False,True,False,True,False,False
25,2005,6,286,0,27,756.0,7684.0,False,False,False,False,False,False,False,True,False,False,False,False,True
4,2015,6,522,2,208,,62560.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2011,3,641,2,177,1526.0,139195.0,False,False,False,False,False,False,False,True,False,False,True,False,False
25,2023,3,762,2,208,,26718.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,1960,6,800,0,51,,6225.0,False,False,False,False,False,False,False,False,False,True,False,True,False
28,2021,1,656,2,228,,53497.0,False,False,False,False,False,False,False,False,True,False,True,False,False
6,1987,6,185,0,259,,8853.0,False,False,False,False,False,False,False,False,False,True,False,False,True
4,2022,6,526,2,208,,106873.0,False,False,False,False,False,False,False,False,True,False,True,False,False
1,2024,6,800,0,66,,9241.0,False,False,False,False,False,False,False,False,False,True,False,True,False
18,2015,6,713,2,247,,159000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
4,2022,5,544,2,228,,123995.0,False,False,False,False,False,True,False,False,False,False,True,False,False
4,2015,6,424,2,259,,74544.0,False,False,False,False,False,False,False,True,False,False,True,False,False
2,2021,3,287,2,78,,73425.0,False,False,False,False,False,False,False,False,True,False,True,False,False
6,2023,3,654,2,247,,84000.0,False,False,False,False,False,False,False,False,True,False,True,False,False
4,2023,3,544,2,233,,89975.0,False,False,False,False,False,True,False,False,False,False,True,False,False
4,2023,5,521,2,219,,87500.0,False,False,False,False,False,False,False,True,False,False,True,False,False
27,2013,5,577,2,247,,40750.0,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1977,1,650,0,259,860.0,10857.0,False,False,False,False,False,False,False,False,False,True,False,False,True
6,2000,6,383,2,127,,12312.0,False,False,False,False,False,False,False,False,False,True,False,True,False
9,2004,6,372,3,133,,28966.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2008,6,414,2,208,,134729.0,False,False,False,False,False,False,False,True,False,False,True,False,False
2,1960,6,665,0,247,,59500.0,False,False,False,True,False,False,False,False,False,False,True,False,False
6,2022,3,681,2,247,,31500.0,False,False,False,False,False,True,False,False,False,False,False,True,False
18,2008,6,414,2,146,1729.0,115253.0,False,False,False,False,False,False,False,True,False,False,True,False,False
4,2023,6,544,0,259,,65000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,2002,6,509,1,247,,14992.0,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1939,6,797,3,133,,9047.0,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1998,5,305,2,247,,60950.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2023,3,713,2,247,,85700.0,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1940,1,800,0,27,,6125.0,False,False,False,False,False,False,False,False,False,True,False,True,False
24,1985,3,754,2,219,,41500.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,1994,6,414,2,247,1729.0,115000.0,False,False,False,False,False,False,False,True,False,False,True,False,False
12,2018,6,800,0,221,,14499.0,False,False,False,False,False,True,False,False,False,False,False,True,False
28,2008,3,800,2,228,,78225.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2015,6,641,2,259,1526.0,94653.0,False,False,False,False,False,False,False,True,False,False,True,False,False
19,2022,6,447,1,247,,16993.0,False,False,False,False,False,False,False,True,False,False,True,False,False
4,2005,1,517,2,130,,56904.0,False,False,False,False,False,False,False,True,False,False,True,False,False
11,2019,3,587,2,228,1526.0,56350.0,False,False,False,False,False,False,False,True,False,False,True,False,False
12,2023,5,503,3,228,1620.0,19500.0,False,False,False,False,False,False,False,False,False,True,False,True,False
12,2016,0,314,0,125,,11030.0,False,False,False,False,False,False,False,False,True,False,False,True,False
9,2022,5,461,2,159,,76279.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2017,3,713,2,195,,90736.0,False,False,False,False,False,True,False,False,False,False,True,False,False
28,2020,3,800,2,247,,69999.0,False,False,False,False,False,False,False,False,True,False,True,False,False
6,2019,6,367,2,137,1125.0,18866.0,False,False,False,False,False,False,False,False,False,True,True,False,False
1,2023,6,316,0,259,,33400.0,False,False,False,False,False,False,False,False,True,False,True,False,False
1,2022,6,539,2,27,,62248.0,False,False,False,False,False,True,False,False,False,False,True,False,False
27,2003,6,503,0,51,,33262.0,False,False,False,False,False,False,False,False,False,True,True,False,False
12,2006,0,488,0,222,,26950.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2012,6,616,2,247,1526.0,99500.0,False,False,False,False,False,False,False,True,False,False,True,False,False
27,2022,3,800,2,27,,94653.0,False,False,False,True,False,False,False,False,False,False,True,False,False
18,2017,6,414,2,259,,104201.0,False,False,False,False,False,False,False,True,False,False,True,False,False
27,2011,1,503,0,259,,27227.0,False,False,False,False,False,False,False,False,False,True,True,False,False
4,2013,6,521,2,64,,72381.0,False,False,False,False,False,False,False,True,False,False,True,False,False
