name,Movement,Case material,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($)
Patek Philippe Annual Calendar,Automatic,White gold,2015,Very good,5205,"Original box, original papers", Berlin,1256.6370614359173,38975.0
Patek Philippe Gondolo,Manual winding,White gold,2003,Very good,5024,"No original box, no original papers", New York,1140.0,11993.0
Patek Philippe Annual Calendar Chronograph,Automatic,Steel,2022,Very good,5905,"Original box, original papers", New York,1385.4423602330987,65999.0
Patek Philippe Aquanaut,Automatic,White gold,2017,Very good,5168,"Original papers, no original box", Ohio,1398.6684653047118,115000.0
Patek Philippe Nautilus,Automatic,Steel,2014,Very good,5712,"Original box, original papers", New York,1256.6370614359173,100799.0
Patek Philippe Calatrava,Manual winding,White gold,2022,Very good,5115,"No original box, no original papers", Georgia,962.1127501618741,15850.0
Patek Philippe World Time Chronograph,Automatic,Steel,2023,New,5935,"Original box, original papers", Roma,1320.2543126711105,69876.0
Patek Philippe Nautilus,Automatic,Steel,2021,Unworn,7118,"Original box, original papers", New York,973.1397403759745,72000.0
Patek Philippe,Manual winding,Yellow gold,1900,Very good,Pate,"No original box, no original papers", Uzzano,1885.7409903172734,3563.0
Patek Philippe Nautilus,Automatic,Red gold,2014,New,7010,"Original box, original papers", Florida,804.247719318987,53550.0
Patek Philippe Nautilus,Automatic,Steel,2022,New,7118,"Original box, original papers", Nürnberg,973.1397403759745,52326.0
Patek Philippe Aquanaut,Automatic,White gold,2022,Very good,5168,"Original box, original papers", Pennsylvania,1398.6684653047118,80222.0
Patek Philippe Calatrava,Manual winding,White gold,2018,Very good,6119,"Original papers, no original box", Georgia,1194.5906065275187,28980.0
Patek Philippe Calatrava,Automatic,White gold,2024,Very good,6007,"Original box, original papers", California,1256.6370614359173,32995.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1945,Good,565,"Original papers, no original box", Illinois,962.1127501618741,26327.0
Patek Philippe Nautilus,Automatic,Steel,2018,Very good,5990,"Original box, original papers", Dubai,1288.2493375126646,110000.0
Patek Philippe Aquanaut,Automatic,Steel,2000,Good,5065,"Original box, original papers", Zürich,1134.1149479459152,45065.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1969,Good,3484,"Original box, original papers", Warszawa,907.9202768874502,12561.0
Patek Philippe Calatrava,Manual winding,Yellow gold,2003,Good,1461,"No original box, no original papers", VALENCIA,804.247719318987,8352.0
Patek Philippe Vintage,Manual winding,Yellow gold,1944,Very good,1449,"No original box, no original papers", Texas,738.0,12615.0
Patek Philippe Golden Ellipse,Automatic,Yellow gold,1978,Very good,3739,"No original box, no original papers", California,1330.0,16500.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1960,Good,3411,"No original box, no original papers", 110121,855.2985999398212,9400.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1952,Very good,1516,"Original box, no original papers", Rimini,804.247719318987,16982.0
Patek Philippe Nautilus,Automatic,Gold/Steel,2015,Very good,5980,"Original box, original papers", Florida,1559.25,128850.0
Patek Philippe Nautilus,Automatic,Steel,2022,Very good,3800,"No original box, no original papers", Milano,1075.2100856911068,43429.0
Patek Philippe Nautilus,Automatic,Steel,2023,New,5990,"Original box, original papers", London,1288.2493375126646,156399.0
Patek Philippe Nautilus,Automatic,Steel,2020,Good,5712,"Original box, original papers", California,1520.0,98800.0
Patek Philippe World Time,Automatic,White gold,2015,Very good,5575,"Original box, original papers", Florida,1225.4174844408687,125500.0
Patek Philippe Aquanaut,Automatic,Steel,2008,Good,5167,"Original box, original papers", Tokyo,1307.4051987179282,50065.0
Patek Philippe Calatrava,Automatic,White gold,1975,Very good,3563,"No original box, no original papers", Cluj,934.8201639838128,12248.0
Patek Philippe Chronograph,Manual winding,White gold,2017,Very good,5170,"Original box, original papers", London,1219.2206929316628,80806.0
Patek Philippe Nautilus,Automatic,Steel,2019,Very good,5711,"Original box, original papers", Paris,1520.0,128059.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1998,Good,5022,"No original box, no original papers", Georgetown,855.2985999398212,11752.0
Patek Philippe Travel Time,Automatic,White gold,2020,Very good,5524,"Original box, original papers", Newcastle,1385.4423602330987,36256.0
Patek Philippe Annual Calendar Chronograph,Automatic,Rose gold,2013,Very good,5960,"Original box, original papers", Monaco,1256.6370614359173,65589.0
Patek Philippe Perpetual Calendar,Automatic,Rose gold,2005,Very good,5059,"Original box, original papers", California,1017.8760197630929,40888.0
Patek Philippe Golden Ellipse,Manual winding,White gold,1974,Very good,3648,"Original papers, no original box", München,864.0,10913.0
Patek Philippe Vintage,Manual winding,Yellow gold,1940,Good,425,"No original box, no original papers", California,314.1592653589793,11750.0
Patek Philippe Nautilus,Quartz,Steel,1980,Very good,4700,"No original box, no original papers", Coimbra,870.9201694097964,25055.0
Patek Philippe Annual Calendar Chronograph,Automatic,Rose gold,2021,Good,5905,"Original box, original papers", Sydney,1385.4423602330987,72000.0
Patek Philippe Aquanaut,Automatic,Steel,2016,Very good,5164,"Original box, original papers", Stockholm,1307.4051987179282,75866.0
Patek Philippe Nautilus,Automatic,Steel,2012,Very good,5712,"Original box, original papers", Düsseldorf,1520.0,100109.0
Patek Philippe Annual Calendar,Automatic,White gold,2015,Very good,5205,"Original box, original papers", Berlin,1256.6370614359173,38975.0
Patek Philippe Gondolo,Manual winding,White gold,2017,Very good,5024,"No original box, no original papers", New York,1140.0,11993.0
Patek Philippe Aquanaut,Automatic,White gold,2017,Very good,5168,"Original papers, no original box", Ohio,1398.6684653047118,115000.0
Patek Philippe Nautilus,Automatic,Steel,2014,Very good,5712,"Original box, original papers", New York,1256.6370614359173,100799.0
Patek Philippe Calatrava,Manual winding,White gold,2022,Very good,5115,"No original box, no original papers", Georgia,962.1127501618741,15850.0
Patek Philippe World Time Chronograph,Automatic,Steel,2023,New,5935,"Original box, original papers", Roma,1320.2543126711105,69876.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2019,Very good,5205,"Original box, original papers", New York,1256.6370614359173,49500.0
Patek Philippe Aquanaut,Automatic,Steel,2020,Very good,5968,"Original box, original papers", Yarm,1398.6684653047118,130267.0
Patek Philippe Nautilus,Automatic,Steel,2007,Very good,5712,"Original box, original papers", London,1520.0,93181.0
Patek Philippe Annual Calendar,Automatic,White gold,2021,Very good,5205,"Original box, original papers", Klaaswaal,1256.6370614359173,59832.0
Patek Philippe Calatrava,Automatic,White gold,2023,Very good,5226,"Original box, original papers", London,1256.6370614359173,43655.0
Patek Philippe Chronograph,Manual winding,White gold,2015,Very good,5170,"Original box, original papers", Stockholm,1219.2206929316628,66539.0
Patek Philippe World Time,Manual winding,Platinum,2001,Very good,5110,"Original box, no original papers", New Hampshire,1075.2100856911068,50000.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2016,Very good,5146,"Original box, original papers", Ohio,1194.5906065275187,35875.0
Patek Philippe Calatrava,Automatic,White gold,2001,New,6007,"Original box, original papers", New York,1256.6370614359173,39850.0
Patek Philippe Calatrava,Manual winding,Rose gold,2017,Very good,5196,"Original box, original papers", Düsseldorf,1075.2100856911068,20322.0
Patek Philippe,Quartz,Yellow gold,1989,Very good,4762,"No original box, no original papers", Schweiz,510.70515574919074,10219.0
Patek Philippe Aquanaut,Automatic,White gold,2018,Very good,5168,"Original box, original papers", München,1385.4423602330987,79954.0
Patek Philippe Nautilus,Automatic,Rose gold,2021,Unworn,7118,"Original box, original papers", New York,973.1397403759745,90000.0
Patek Philippe Nautilus,Quartz,White gold,2010,Good,7010,"Original box, original papers", New York,804.247719318987,35000.0
Patek Philippe Annual Calendar Chronograph,Automatic,Steel,2022,New,5905,"Original box, original papers", Genève,1385.4423602330987,66814.0
Patek Philippe Calatrava,Manual winding,Yellow gold,2011,Very good,5119,"Original box, original papers", New York,1017.8760197630929,16500.0
Patek Philippe Calatrava,Automatic,Rose gold,2020,Unworn,5524,"Original box, original papers", New York,1385.4423602330987,41950.0
Patek Philippe World Time,Automatic,White gold,2022,Very good,5231,"Original box, no original papers", California,1164.1564276958677,105975.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2000,Good,5396,"No original box, no original papers", Kowloon,1463.0,33494.0
Patek Philippe Aquanaut,Automatic,Steel,2019,Very good,5164,"Original box, original papers", London,973.1397403759745,74941.0
Patek Philippe Aquanaut,Automatic,Rose gold,2024,New,5261,"Original box, original papers", Roma,1250.3617301103716,169261.0
Patek Philippe Nautilus,Automatic,Steel,2023,New,7118,"Original box, original papers", New York,973.1397403759745,56495.0
Patek Philippe Nautilus,Automatic,Steel,2021,Very good,3919,"No original box, no original papers", New York,1256.6370614359173,42000.0
Patek Philippe Golden Ellipse,Automatic,Yellow gold,1992,Very good,3738,"Original box, no original papers", Geneve,1085.0,16703.0
Patek Philippe Calatrava,Automatic,Steel,2021,Very good,5212,"Original box, original papers", Kingston Upon Hull,1256.6370614359173,40990.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2023,Very good,4947,"Original box, original papers", New York,1134.1149479459152,44993.0
Patek Philippe Nautilus,Automatic,Yellow gold,1985,Very good,3800,"Original box, no original papers", Florida,1134.1149479459152,68250.0
Patek Philippe Calatrava,Automatic,White gold,1992,Very good,3445,"No original box, no original papers", California,1017.8760197630929,14500.0
Patek Philippe Aquanaut,Automatic,Steel,2010,Very good,5167,"Original box, original papers", Palma de Mallorca (Baleares),1256.6370614359173,65310.0
Patek Philippe Nautilus,Automatic,Steel,2017,Very good,5711,"Original box, original papers", London,1520.0,96381.0
Patek Philippe Aquanaut,Automatic,Rose gold,2017,Very good,5167,"Original box, original papers", St Albans,1256.6370614359173,85954.0
Patek Philippe Aquanaut,Automatic,White gold,2022,Good,5168,"Original box, original papers", Hongkong,1398.6684653047118,81174.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2022,New,5235,"Original box, original papers", New York,1288.2493375126646,43950.0
Patek Philippe Golden Ellipse,Manual winding,White gold,1979,Fair,4226,"Original box, no original papers", Frankfurt am Main,644.0,7238.0
Patek Philippe Golden Ellipse,Manual winding,White gold,1976,Good,3548,"Original box, original papers", Frederiksberg C.,864.0,14924.0
Patek Philippe Calatrava,Automatic,White gold,2022,Very good,5226,"Original box, original papers", Kesselsdorf,1256.6370614359173,48997.0
Patek Philippe Perpetual Calendar,Automatic,Platinum,2023,Very good,5236,"Original box, original papers", New York,1320.2543126711105,99900.0
Patek Philippe Calatrava,Automatic,Yellow gold,2019,Good,3802,"Original box, original papers", Santiago,855.2985999398212,11533.0
Patek Philippe Calatrava,Automatic,Rose gold,2019,New,5524,"Original box, original papers", New York,1385.4423602330987,38450.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1970,Very good,3338,"No original box, no original papers", Tetbury,490.8738521234052,5865.0
Patek Philippe World Time Chronograph,Automatic,White gold,2021,New,5930,"Original box, original papers", Georgia,1225.4174844408687,62999.0
Patek Philippe World Time Chronograph,Automatic,Steel,2023,New,5935,"Original box, original papers", Roma,1320.2543126711105,69041.0
Patek Philippe World Time,Automatic,Platinum,2023,New,5230,"Original box, original papers", Florida,1164.1564276958677,60999.0
Patek Philippe Chronograph,Manual winding,Rose gold,2016,Very good,5170,"Original box, original papers", Wien,1219.2206929316628,67370.0
Patek Philippe Gondolo,Manual winding,Rose gold,2007,Very good,5014,"Original box, original papers", Barcelona,980.0,16147.0
Patek Philippe Nautilus,Automatic,Steel,1992,Very good,3800,"Original box, original papers", London,1075.2100856911068,71683.0
Patek Philippe Annual Calendar Chronograph,Automatic,White gold,2019,Very good,5960,"No original box, no original papers", Florida,1288.2493375126646,45500.0
Patek Philippe Annual Calendar,Automatic,White gold,2012,Very good,5146,"Original box, original papers", Hamburg,1194.5906065275187,41480.0
Patek Philippe Annual Calendar Chronograph,Automatic,Platinum,2008,Very good,5960,"Original box, original papers", California,1288.2493375126646,53350.0
Patek Philippe World Time,Automatic,Rose gold,2011,Very good,5130,"Original box, original papers", Roma,1225.4174844408687,40088.0
Patek Philippe Calatrava,Automatic,White gold,2024,New,6007,"Original box, original papers", Hannover,1256.6370614359173,44541.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2023,New,5205,"Original box, original papers", Pennsylvania,1256.6370614359173,64900.0
Patek Philippe World Time,Automatic,Rose gold,2020,Very good,5230,"Original box, original papers", Roma,1164.1564276958677,43429.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1970,Very good,3338,"No original box, no original papers", Hamburg,490.8738521234052,6403.0
Patek Philippe Complications,Automatic,Steel,2022,Unworn,5935,"Original box, original papers", California,1320.2543126711105,73295.0
Patek Philippe,Manual winding,Yellow gold,2023,Good,4170,"No original box, no original papers", Madrid,1661.9025137490005,4677.0
Patek Philippe World Time,Automatic,Platinum,2023,New,5230,"Original box, original papers", Wien,1164.1564276958677,69542.0
Patek Philippe Calatrava,Manual winding,White gold,2020,New,5196,"Original box, original papers", Geneve,1075.2100856911068,28062.0
Patek Philippe Calatrava,Automatic,White gold,2024,Good,5296,"No original box, no original papers", Hongkong,1134.1149479459152,19046.0
Patek Philippe Aquanaut,Quartz,Steel,2022,Very good,5067,"Original box, original papers", Texas,995.3822163633902,32000.0
Patek Philippe Nautilus,Automatic,White gold,2009,Very good,5712,"Original box, original papers", Georgia,1256.6370614359173,78570.0
Patek Philippe Calatrava,Manual winding,Rose gold,2014,Very good,5119,"Original box, original papers", New York,1017.8760197630929,24410.0
Patek Philippe Twenty~4,Automatic,Steel,2021,Very good,7300,"Original box, original papers", New York,1017.8760197630929,26000.0
Patek Philippe Annual Calendar,Automatic,White gold,2016,Very good,5146,"Original box, original papers", Singapore,1194.5906065275187,33401.0
Patek Philippe,Manual winding,Rose gold,2022,Very good,6119,"Original box, original papers", New York,1194.5906065275187,30950.0
Patek Philippe Golden Ellipse,Manual winding,Yellow gold,1972,Very good,3548,"No original box, no original papers", Hamburg,864.0,9688.0
Patek Philippe Nautilus,Automatic,Steel,2011,Very good,5712,"Original box, original papers", Milano,1520.0,105788.0
Patek Philippe Aquanaut,Automatic,Steel,2000,Very good,5066,"Original box, original papers", Roma,1017.8760197630929,40645.0
Patek Philippe Aquanaut,Automatic,Steel,2019,New,5167,"Original box, original papers", London,1256.6370614359173,64189.0
Patek Philippe Golden Ellipse,Automatic,Yellow gold,1981,Good,3738,"Original box, no original papers", Hamburg,962.1127501618741,17037.0
Patek Philippe Gondolo,Manual winding,Yellow gold,2018,Good,5124,"No original box, no original papers", New York,1436.2,14500.0
Patek Philippe Calatrava,Automatic,Yellow gold,2004,Very good,5117,"Original papers, no original box", Bologna,1075.2100856911068,21714.0
Patek Philippe Twenty~4,Quartz,Steel,2022,Very good,4901,"Original box, original papers", Stockholm,750.0,13750.0
Patek Philippe Nautilus,Automatic,White gold,2024,Very good,3879,"No original box, no original papers", New York,1134.1149479459152,33000.0
Patek Philippe Calatrava,Manual winding,White gold,2010,Very good,7119,"Original box, original papers", Wilmslow,754.7676350249478,17829.0
Patek Philippe Calatrava,Automatic,White gold,2005,Very good,5120,"Original box, original papers", Bologna,962.1127501618741,16703.0
Patek Philippe Annual Calendar,Automatic,White gold,2014,Very good,5146,"Original box, original papers", München,1194.5906065275187,34498.0
Patek Philippe Nautilus,Automatic,Steel,2017,Very good,5711,"Original box, original papers", Woodford Green,1520.0,109153.0
Patek Philippe Annual Calendar,Automatic,White gold,2023,Very good,5146,"Original box, original papers", New York,1194.5906065275187,37500.0
Patek Philippe Aquanaut,Automatic,Steel,2023,Unworn,5968,"Original box, original papers", New York,1398.6684653047118,132495.0
Patek Philippe Nautilus,Automatic,Rose gold,2020,Very good,5712,"Original box, original papers", London,1520.0,112086.0
Patek Philippe Aquanaut,Automatic,Steel,2024,Very good,5065,"No original box, no original papers", Prague 1 - Old Town,1134.1149479459152,42304.0
Patek Philippe Golden Ellipse,Manual winding,Yellow gold,2010,Very good,4824,"No original box, no original papers", Florida,804.247719318987,8996.0
Patek Philippe Calatrava,Automatic,Yellow gold,1995,Very good,5032,"Original papers, no original box", Oberpframmern / München,1017.8760197630929,22216.0
Patek Philippe Calatrava,Automatic,Rose gold,1991,Very good,2526,"No original box, no original papers", Massachusetts,989.7980354216342,65900.0
Patek Philippe Nautilus,Automatic,Rose gold,2019,Good,5712,"Original box, original papers", Pennsylvania,1520.0,155000.0
Patek Philippe,Quartz,Yellow gold,2003,Very good,4825,"Original papers, no original box", Georgia,652.5,17160.0
Patek Philippe,Manual winding,Yellow gold,1986,Very good,3775,"Original box, original papers", Sydney,490.8738521234052,24114.0
Patek Philippe Nautilus,Automatic,White gold,2012,Very good,5713,"Original box, original papers", Monaco,1256.6370614359173,165920.0
Patek Philippe Aquanaut,Quartz,Steel,2016,Very good,5067,"Original box, original papers", Monaco,995.3822163633902,38975.0
Patek Philippe Nautilus,Automatic,Steel,2022,New,5726,"Original box, original papers", Pennsylvania,1288.2493375126646,127500.0
Patek Philippe Golden Ellipse,Manual winding,White gold,1972,Very good,3548,"No original box, no original papers", Braga,864.0,15367.0
Patek Philippe Aquanaut,Automatic,Steel,2023,Unworn,5167,"Original box, original papers", Bucuresti,1256.6370614359173,66257.0
Patek Philippe Calatrava,Automatic,Yellow gold,2003,Good,3590,"No original box, no original papers", Michigan,962.1127501618741,11995.0
Patek Philippe Complications,Manual winding,White gold,2021,Very good,5172,"Original box, original papers", New York,1320.2543126711105,62999.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1956,Good,2451,"No original box, no original papers", Singapore,754.7676350249478,11300.0
Patek Philippe Aquanaut,Automatic,Steel,2005,Very good,5066,"No original box, no original papers", Florida,1017.8760197630929,45000.0
Patek Philippe Neptune,Automatic,Gold/Steel,1998,Fair,5080,"No original box, no original papers", Wisconsin,296.0,17000.0
Patek Philippe,Manual winding,Yellow gold,1910,Incomplete,6119,"Original papers, no original box", Mühlhausen,572.5552611167398,2550.0
Patek Philippe Aquanaut,Automatic,Steel,2023,Unworn,5164,"Original box, original papers", Florida,1307.4051987179282,87500.0
Patek Philippe World Time,Automatic,Platinum,2023,New,5230,"Original box, original papers", Berlin,1164.1564276958677,64809.0
Patek Philippe Annual Calendar,Automatic,White gold,2015,Good,5396,"Original box, original papers", California,1134.1149479459152,40125.0
Patek Philippe,Manual winding,White gold,2019,Good,5014,"No original box, no original papers", New York,328.0,5900.0
Patek Philippe Aquanaut,Automatic,White gold,2023,Very good,5168,"Original papers, no original box", London,1398.6684653047118,87323.0
Patek Philippe Perpetual Calendar,Automatic,White gold,1997,Very good,5038,"No original box, no original papers", Massachusetts,1017.8760197630929,55000.0
Patek Philippe Aquanaut,Automatic,Yellow gold,1999,Very good,5060,"Original box, original papers", Bayern - Ebersberg,1017.8760197630929,44297.0
Patek Philippe Nautilus,Automatic,Steel,1995,Very good,3800,"Original box, original papers", Eltville,1075.2100856911068,89029.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2017,Very good,5396,"Original box, original papers", California,1164.1564276958677,49500.0
Patek Philippe Aquanaut,Automatic,White gold,2022,Very good,5968,"Original box, original papers", Düsseldorf,1398.6684653047118,116924.0
Patek Philippe Annual Calendar Chronograph,Automatic,Platinum,2021,Unworn,5905,"Original box, original papers", New York,1385.4423602330987,68500.0
Patek Philippe Nautilus,Automatic,Rose gold,2022,New,7118,"Original box, original papers", New York,973.1397403759745,140000.0
Patek Philippe Calatrava,Automatic,White gold,2016,Very good,5524,"Original box, original papers", New York,1385.4423602330987,42499.0
Patek Philippe Calatrava,Manual winding,White gold,2010,Very good,5196,"Original box, original papers", Warszawa,1075.2100856911068,27282.0
Patek Philippe,Manual winding,Yellow gold,1925,Very good,5135,"No original box, no original papers", Mannheim,1590.4312808798327,10010.0
Patek Philippe Nautilus,Automatic,Steel,2011,Very good,5726,"Original box, original papers", Hamburg,1288.2493375126646,77726.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2011,Very good,5146,"Original box, original papers", New York,1194.5906065275187,38500.0
Patek Philippe Annual Calendar,Automatic,White gold,2022,New,5205,"Original box, original papers", Pennsylvania,1256.6370614359173,54500.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1961,Good,5960,"No original box, no original papers", New York,1320.2543126711105,13499.0
Patek Philippe Golden Ellipse,Automatic,Yellow gold,1972,Very good,4226,"Original box, original papers", 20857,1368.0,8897.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1967,Very good,3513,"Original box, original papers", Möckmühl,992.0,9911.0
Patek Philippe,Manual winding,Red gold,1902,Very good,Werk,"Original papers, no original box", Nova Gradiska,2206.1834409834323,8630.0
Patek Philippe Aquanaut,Automatic,Rose gold,2005,Very good,5060,"Original box, original papers", Perugia,1075.2100856911068,49553.0
Patek Philippe Nautilus,Automatic,Steel,2018,Unworn,5711,"Original box, original papers", New York,1520.0,110000.0
Patek Philippe Aquanaut,Automatic,Rose gold,2021,Unworn,5164,"Original box, original papers", London,1307.4051987179282,107459.0
Patek Philippe Calatrava,Automatic,White gold,2022,Very good,5226,"Original box, original papers", München,1256.6370614359173,41079.0
Patek Philippe Twenty~4,Quartz,Steel,2020,Very good,4910,"Original papers, no original box", Torino,750.0,13752.0
Patek Philippe,Manual winding,White gold,2021,Very good,3404,"No original box, no original papers", California,593.9573610693203,9000.0
Patek Philippe Annual Calendar,Automatic,White gold,2021,Good,5205,"Original box, original papers", California,1256.6370614359173,59700.0
Patek Philippe Golden Ellipse,Manual winding,White gold,1960,Good,Pate,"No original box, no original papers", Monaco,1320.2543126711105,7126.0
Patek Philippe Chronograph,Manual winding,Rose gold,2016,Very good,5170,"Original box, original papers", New York,1194.5906065275187,62900.0
Patek Philippe Calatrava,Automatic,Rose gold,2022,New,5227,"Original box, original papers", New York,1194.5906065275187,44000.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1940,Good,5196,"No original box, no original papers", Düsseldorf,754.7676350249478,11024.0
Patek Philippe Nautilus,Automatic,Steel,2023,Unworn,7118,"Original box, original papers", New York,973.1397403759745,57195.0
Patek Philippe Nautilus,Automatic,Steel,2011,Unworn,5712,"Original box, original papers", Florida,1520.0,107000.0
Patek Philippe Nautilus,Automatic,Gold/Steel,2021,Very good,5980,"Original box, original papers", Florida,1559.25,123605.0
Patek Philippe Aquanaut,Automatic,Steel,2008,Very good,5167,"Original box, original papers", Wien,1256.6370614359173,60131.0
Patek Philippe Chronograph,Manual winding,White gold,2020,Very good,5170,"Original box, original papers", München,1219.2206929316628,66812.0
Patek Philippe Gondolo,Manual winding,White gold,2022,Very good,5726,"No original box, no original papers", New York,1504.0,13493.0
Patek Philippe Calatrava,Automatic,Steel,1947,Very good,3509,"Original papers, no original box", New York,855.2985999398212,10993.0
Patek Philippe Calatrava,Manual winding,Yellow gold,2006,Very good,5196,"Original papers, no original box", Monaco,1075.2100856911068,21781.0
Patek Philippe Golden Ellipse,Automatic,Rose gold,2021,Unworn,5738,"Original box, original papers", New York,1362.75,36000.0
Patek Philippe Annual Calendar Chronograph,Automatic,Platinum,2006,Very good,5960,"Original papers, no original box", New York,1288.2493375126646,57000.0
Patek Philippe Perpetual Calendar,Automatic,White gold,2021,New,5327,"Original box, original papers", New York,1194.5906065275187,81150.0
Patek Philippe Calatrava,Automatic,White gold,2024,New,6007,"Original box, original papers", Florida,1256.6370614359173,33499.0
Patek Philippe Annual Calendar Chronograph,Automatic,Rose gold,2024,Very good,5905,"Original box, original papers", Bishops Stortford,1385.4423602330987,70314.0
Patek Philippe Calatrava,Automatic,White gold,2022,Very good,5226,"Original box, original papers", 999077,1256.6370614359173,39639.0
Patek Philippe Nautilus,Automatic,Steel,2013,Very good,5711,"Original box, original papers", New York,1520.0,108000.0
Patek Philippe Nautilus,Automatic,Steel,1982,Very good,3700,"Original papers, no original box", BOLOGNA,1385.4423602330987,127837.0
Patek Philippe,Manual winding,White gold,2014,Very good,5270,"Original box, original papers", New York,1320.2543126711105,121999.0
Patek Philippe Golden Ellipse,Manual winding,White gold,1976,Good,3548,"No original box, no original papers",,864.0,11191.0
Patek Philippe Calatrava,Manual winding,Rose gold,1961,Very good,3434,"No original box, no original papers", MILANO,1520.0,8907.0
Patek Philippe Calatrava,Manual winding,Rose gold,2023,Very good,5123,"No original box, no original papers", Hong Kong,1134.1149479459152,12610.0
Patek Philippe Ellipse,Quartz,White gold,2010,Very good,4832,"No original box, no original papers", New York,1166.8799999999999,16500.0
Patek Philippe Perpetual Calendar,Automatic,Yellow gold,2000,Very good,5050,"Original box, original papers", New Hampshire,1017.8760197630929,58000.0
Patek Philippe Nautilus,Automatic,Steel,2016,Very good,5990,"Original box, original papers", New York,1288.2493375126646,125000.0
Patek Philippe Nautilus,Automatic,Yellow gold,1988,Very good,3800,"Original box, no original papers", Paris,1075.2100856911068,65700.0
Patek Philippe Aquanaut,Automatic,Steel,2023,Unworn,5167,"Original box, original papers", Florida,1256.6370614359173,63500.0
Patek Philippe Annual Calendar Chronograph,Automatic,Platinum,2006,Very good,5960,"Original box, original papers", Michigan,1288.2493375126646,49290.0
Patek Philippe Aquanaut,Quartz,Steel,2022,New,5267,"Original box, original papers", München,1182.3698111050544,54008.0
Patek Philippe Nautilus,Automatic,Rose gold,2021,Unworn,7118,"Original box, original papers", New York,973.1397403759745,107450.0
Patek Philippe Golden Ellipse,Automatic,Yellow gold,1979,Very good,3861,"Original papers, no original box", London,829.5768100885548,16292.0
Patek Philippe Annual Calendar Chronograph,Automatic,White gold,2018,Unworn,5960,"Original box, original papers", Texas,1288.2493375126646,57250.0
Patek Philippe Nautilus,Automatic,Steel,2013,Very good,5712,"Original box, original papers", New York,1520.0,118888.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1960,Good,5267,"No original box, no original papers", Kraków,855.2985999398212,7795.0
Patek Philippe Nautilus,Automatic,Rose gold,2022,New,7118,"Original box, original papers", New York,973.1397403759745,90000.0
Patek Philippe Aquanaut,Automatic,Steel,2023,Unworn,5267,"Original box, original papers", New York,1194.5906065275187,57299.0
Patek Philippe Aquanaut,Automatic,White gold,2017,Very good,5168,"Original box, original papers", Ohio,1398.6684653047118,115000.0
Patek Philippe,Manual winding,Yellow gold,2020,Good,5738,"No original box, no original papers", New York,328.0,5900.0
Patek Philippe Travel Time,Automatic,White gold,2018,Very good,5524,"Original box, original papers", MONG KOK,1385.4423602330987,35727.0
Patek Philippe Nautilus,Automatic,Steel,2023,Very good,5990,"Original box, original papers", MONG KOK,1288.2493375126646,145536.0
Patek Philippe Aquanaut,Automatic,Steel,2007,Very good,5165,"Original box, original papers", Paris,1134.1149479459152,49553.0
Patek Philippe Golden Ellipse,Automatic,Yellow gold,2011,Very good,3738,"Original papers, no original box", Massachusetts,1107.16,23500.0
Patek Philippe Nautilus,Automatic,Steel,2010,Very good,5711,"Original box, original papers", Tokyo,1256.6370614359173,102121.0
Patek Philippe Nautilus,Automatic,Steel,2008,Very good,5980,"Original box, original papers", Roma,1782.0,105788.0
Patek Philippe Nautilus,Automatic,Steel,2007,Good,5711,"Original box, original papers", Bucuresti,1520.0,122492.0
Patek Philippe Perpetual Calendar Chronograph,Manual winding,Rose gold,2007,New,5270,"Original box, original papers", New York,1320.2543126711105,142500.0
Patek Philippe Aquanaut,Automatic,Rose gold,2014,Very good,5167,"Original box, original papers", Paris,1256.6370614359173,83517.0
Patek Philippe Calatrava,Manual winding,Red gold,1945,Very good,96,"Original box, no original papers", jesolo,1307.4051987179282,27839.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2022,Very good,5205,"Original box, original papers", München,1256.6370614359173,66591.0
Patek Philippe Nautilus,Automatic,Steel,1982,Very good,3800,"Original box, original papers", Düsseldorf,1075.2100856911068,57348.0
Patek Philippe World Time Chronograph,Automatic,Steel,2023,Very good,5935,"Original box, original papers", Geneva,1225.4174844408687,61965.0
Patek Philippe Aquanaut,Automatic,Steel,2021,Very good,5167,"Original box, original papers", Canary Wharf,1256.6370614359173,58650.0
