name,Year of production,Reference number,Location,Case area(mm2),price($),Movement_Automatic,Movement_Manual winding,Movement_Quartz,Condition_Fair,Condition_Good,Condition_Incomplete,Condition_New,Condition_Unworn,Condition_Very good,"Scope of delivery_No original box, no original papers","Scope of delivery_Original box, no original papers","Scope of delivery_Original box, original papers","Scope of delivery_Original papers, no original box",Case material_Aluminum,Case material_Gold/Steel,Case material_Platinum,Case material_Red gold,Case material_Rose gold,Case material_Silver,Case material_Steel,Case material_White gold,Case material_Yellow gold
23,2020,465,389,1164.1564276958677,120000.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
22,1965,565,211,1287.0,7988.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
15,2021,501,656,1520.0,87335.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
10,2009,228,547,864.0,12784.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
11,2019,359,315,1237.8581913490843,16292.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
6,1991,243,547,1134.1149479459152,14246.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,2021,459,315,1256.6370614359173,59301.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1975,526,264,1520.0,8853.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0,2022,589,84,609.0,10857.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6,2024,525,185,1194.5906065275187,29500.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
15,2024,521,164,1559.25,130000.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4,2021,449,315,1307.4051987179282,83146.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2000,528,389,1194.5906065275187,34500.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,2022,541,389,973.1397403759744,73500.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15,2012,522,561,1288.2493375126646,159590.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,2021,385,185,1017.8760197630928,44620.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
15,2019,541,88,962.112750161874,71618.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
15,2016,501,389,1520.0,110000.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
15,2023,533,315,804.247719318987,83406.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2022,354,448,754.7676350249478,18374.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1,2024,483,448,1134.1149479459152,37304.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
15,1992,219,560,1075.2100856911068,40645.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
19,2021,472,389,1320.2543126711105,145000.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
15,2015,500,227,1520.0,94541.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
15,2022,501,389,1520.0,119445.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2007,430,185,1017.8760197630928,19300.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
21,2003,343,185,572.0,24888.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1900,589,571,1885.7409903172731,3563.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
2,2021,511,389,1385.4423602330987,78995.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,2022,352,547,1134.1149479459152,39203.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
4,2024,452,244,1398.6684653047118,93259.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,2007,459,331,1256.6370614359173,43083.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
6,1952,492,185,907.9202768874502,58080.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,2023,452,185,1398.6684653047118,88700.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
21,2022,344,381,750.0,11820.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
15,2022,533,334,804.247719318987,98550.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,1985,300,78,572.5552611167398,16703.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
1,2022,444,65,1194.5906065275187,56535.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,2008,460,561,1256.6370614359173,48205.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,2019,459,389,1256.6370614359173,73445.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
18,2007,443,293,962.112750161874,43429.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
21,2018,556,389,1017.8760197630928,49495.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2,2020,517,315,1281.895466370779,58513.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
23,2012,424,359,1075.2100856911068,40979.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1973,588,315,530.929158456675,10707.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
6,1950,17,250,962.112750161874,8400.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1,2008,444,243,1194.5906065275187,32850.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
23,2004,424,434,1075.2100856911068,38863.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
18,2024,396,448,1017.8760197630928,37750.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
22,1935,576,317,840.0,14354.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,2024,352,185,1225.4174844408687,56861.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
10,2003,379,192,1116.0,22895.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
4,2016,449,467,1307.4051987179282,88973.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2013,430,389,1017.8760197630928,16999.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
6,1945,567,642,855.2985999398212,10568.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4,2021,469,389,1182.3698111050544,48995.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4,2021,451,389,1320.2543126711105,59500.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
18,2024,467,167,1339.6457933253937,157446.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,2015,466,320,1288.2493375126646,42310.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
15,2021,521,62,1256.6370614359173,132514.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
15,2015,521,88,1288.2493375126646,114627.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
7,2011,453,389,1194.5906065275187,64500.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2,2021,518,433,1288.2493375126646,169900.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11,2021,362,78,814.0,11600.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1,2022,483,457,1164.1564276958677,65000.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,2018,500,227,1520.0,97882.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
10,2022,506,315,1362.75,50830.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
4,2019,403,448,995.3822163633902,72381.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
21,2023,556,389,1017.8760197630928,29880.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,2014,350,315,1075.2100856911068,36356.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
8,2023,512,448,1385.4423602330987,95655.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
15,2024,541,167,973.1397403759744,97993.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
21,2019,556,185,1017.8760197630928,31500.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4,2015,451,315,1256.6370614359173,62560.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
16,1990,411,389,1075.2100856911068,24999.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6,2005,145,175,855.2985999398212,11024.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
11,2002,376,448,1140.0,11692.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
4,2019,519,164,1398.6684653047118,122842.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,2019,475,265,1134.1149479459152,28000.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
2,2022,511,290,1385.4423602330987,71000.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2018,492,665,1385.4423602330987,48718.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
15,2023,541,305,973.1397403759744,69728.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2002,220,435,855.2985999398212,16147.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
4,2023,451,185,1256.6370614359173,83500.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2007,148,389,804.247719318987,7649.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
0,2020,452,547,530.929158456675,11509.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
4,2020,451,647,1256.6370614359173,87827.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
21,2024,556,334,1017.8760197630928,32293.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11,2021,419,199,1564.0,35729.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6,2023,340,547,1017.8760197630928,7799.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1,2001,446,211,1017.8760197630928,76750.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
18,2019,488,448,1225.4174844408687,63362.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
4,2023,519,389,1398.6684653047118,127000.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2,2021,511,389,1385.4423602330987,104995.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
6,1942,88,334,1017.8760197630928,18641.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
15,2020,522,389,1256.6370614359173,159999.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
1,2024,445,167,1194.5906065275187,71268.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,2019,554,413,1104.4661672776615,34680.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
4,1999,397,73,1017.8760197630928,44297.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,2022,352,433,1134.1149479459152,42950.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
15,1995,219,256,1075.2100856911068,65000.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
15,2023,541,389,973.1397403759744,60995.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,2023,483,334,1164.1564276958677,79063.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,1992,521,185,1288.2493375126646,155850.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0,2022,511,206,1385.4423602330987,57905.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
21,2022,344,389,753.0,14200.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,1989,253,287,855.2985999398212,16692.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
6,1998,242,163,855.2985999398212,11002.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1940,584,122,1017.8760197630928,5999.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
15,2023,541,433,973.1397403759744,79999.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,2023,127,86,530.929158456675,11013.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
18,2018,479,389,1194.5906065275187,59999.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
6,2023,462,576,1760.0,53130.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
19,1994,255,50,1017.8760197630928,154911.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
11,2016,225,47,1256.6370614359173,13140.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
15,2023,533,211,804.247719318987,44130.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
15,2023,521,199,1288.2493375126646,118004.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
4,2024,449,315,1307.4051987179282,122447.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,2022,452,389,1398.6684653047118,81850.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
21,2021,556,359,1017.8760197630928,46768.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
10,2023,228,292,864.0,14317.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
15,2021,521,125,1559.25,136849.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
23,2024,547,391,1017.8760197630928,55567.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
10,2021,291,428,1194.5906065275187,10189.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
15,2008,521,275,1782.0,107457.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4,2017,449,632,1307.4051987179282,89085.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15,2022,521,389,1182.3698111050544,70000.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
6,2020,463,100,1194.5906065275187,39977.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6,1946,12,473,855.2985999398212,7684.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15,2006,501,134,1520.0,104118.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
11,2003,433,389,1436.2,14500.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,2006,444,254,1194.5906065275187,34362.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2,2022,511,389,1385.4423602330987,67500.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
15,2019,541,389,973.1397403759744,77023.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15,2018,219,64,1075.2100856911068,82091.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
15,1986,219,545,1075.2100856911068,83500.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4,2010,452,315,1385.4423602330987,89604.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
4,2019,402,389,995.3822163633902,45705.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4,2020,449,467,1307.4051987179282,116924.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11,2012,359,389,950.0,28700.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
21,2023,344,250,1256.6370614359173,43975.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
23,2012,437,512,1225.4174844408687,97261.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
11,2020,359,389,1520.0,42570.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7,2023,550,561,1134.1149479459152,65544.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2023,499,389,1017.8760197630928,29999.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
4,2023,519,389,1398.6684653047118,126900.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
18,2022,448,292,1134.1149479459152,49006.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
15,1979,601,547,1075.2100856911068,140949.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
21,2020,344,389,804.247719318987,17900.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2021,456,78,1075.2100856911068,49600.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1,2021,444,245,1194.5906065275187,29856.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
21,2024,595,389,346.3605900582747,19995.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,2023,353,167,1134.1149479459152,88528.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,2013,501,18,1520.0,82091.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
6,2014,447,545,1134.1149479459152,30250.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1994,586,315,855.2985999398212,20032.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
10,2020,314,143,598.0,6589.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
6,2006,198,256,855.2985999398212,16000.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
15,2013,501,642,1520.0,104118.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11,2023,326,73,490.8738521234052,6659.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
15,2019,501,28,1520.0,63857.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1,2022,459,389,1256.6370614359173,59000.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11,2010,425,292,1410.0,15194.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
15,1975,521,344,1164.1564276958677,110300.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2,2013,517,389,1288.2493375126646,79999.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
4,2024,449,561,1307.4051987179282,163925.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4,2019,451,331,1256.6370614359173,82488.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7,2004,405,389,1385.4423602330987,74999.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
23,2018,464,665,1164.1564276958677,49926.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
15,1998,219,286,1075.2100856911068,86331.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
4,2022,451,315,1256.6370614359173,88620.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
23,2017,437,199,1225.4174844408687,118004.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4,2004,400,434,1134.1149479459152,46658.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
18,2006,448,389,1134.1149479459152,79995.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6,1943,16,46,1017.8760197630928,23942.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18,2014,477,164,1256.6370614359173,76776.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,2016,211,534,624.0,9465.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
23,2001,424,467,1075.2100856911068,35077.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
16,2018,331,448,572.5552611167398,9688.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
15,2018,533,220,804.247719318987,55167.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2021,242,292,855.2985999398212,9236.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
15,2007,219,653,1075.2100856911068,46520.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,2012,351,331,1307.4051987179282,45447.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
21,2007,344,428,490.8738521234052,9577.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
23,2017,464,35,1164.1564276958677,33445.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
15,2022,505,457,1288.2493375126646,125000.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4,2020,452,389,1520.53084433746,80900.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
23,2021,436,389,1225.4174844408687,33313.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
6,2022,366,389,855.2985999398212,18000.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,2019,466,433,1256.6370614359173,38950.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
4,2020,451,389,1320.2543126711105,76399.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4,2004,399,15,1017.8760197630928,38357.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
18,2001,488,389,1225.4174844408687,88500.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
15,2022,521,389,1288.2493375126646,128775.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
23,2023,424,359,1075.2100856911068,71268.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23,2024,464,28,1164.1564276958677,34238.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
15,2021,505,315,1288.2493375126646,116973.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2022,153,593,855.2985999398212,6516.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6,2017,553,334,1075.2100856911068,33406.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
18,1985,448,334,1134.1149479459152,57905.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
7,2005,453,537,1833.0,41600.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1998,397,428,995.3822163633902,61134.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
11,2005,423,318,1290.0,16878.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
7,2000,405,389,1385.4423602330987,79900.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
6,1964,133,19,962.112750161874,29543.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
11,1906,7,529,2463.0086404143976,10035.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
2,2011,517,389,1288.2493375126646,62500.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
7,2005,405,359,1385.4423602330987,94653.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
